,Latitude,Longitude,Ship heading,Ice drift,Atmospheric pressure,Atmospheric temperature,Wind direction,Wind speed,Divergence rate (ship radar | 10 min^(-1)),Shear rate (ship radar | 10 min^(-1)),Total Deformation rate (ship radar | 10 min^(-1)),Cell area (m)
2020-02-03 19:40:00,87.442256,94.177929,187.047,0.235205,1005.8,-19.5,200.0,10.1,-3.372182523304778e-05,0.00036207890457579795,0.0004337774506699695,908.0487802976473
2020-02-03 19:50:00,87.442502,94.190942,187.046,0.244924,1005.9,-19.4,199.0,10.0,-1.4288849325693391e-05,0.00043652649162567855,0.0005309850160629938,908.0556342068511
2020-02-03 20:00:00,87.442739,94.203698,187.055,0.233261,1006.0,-19.4,201.0,11.6,-5.277247341742232e-05,0.0006529061573752617,0.0007861907737179303,908.0256597870688
2020-02-03 20:10:00,87.44298,94.216311,187.061,0.215766,1006.2,-19.4,201.0,10.9,-2.416720718430851e-05,0.0003026576704794523,0.00036709998857723084,908.0231900373664
2020-02-03 20:20:00,87.443222,94.228901,187.059,0.225485,1006.2,-19.4,197.0,10.2,-8.657794425207648e-06,0.0005366462429584496,0.0006447074223734192,908.0442136571163
2020-02-03 20:30:00,87.443467,94.241358,187.065,0.213822,1006.3,-19.4,198.0,10.4,-1.2848777748152061e-05,0.00046645194108554114,0.000567997939845784,908.0258236544987
2020-02-03 20:40:00,87.443723,94.253573,187.065,0.209935,1006.5,-19.5,203.0,10.7,1.3109711760487053e-06,0.0005663470580620826,0.0006861883857126732,908.0417487626079
2020-02-03 20:50:00,87.443983,94.265777,187.069,0.223542,1006.5,-19.5,198.0,10.6,2.176265156441957e-06,0.000566153569354571,0.0006802302483465283,908.0260601579868
2020-02-03 21:00:00,87.444258,94.278051,187.07,0.200216,1006.6,-19.7,198.0,11.6,-3.243560201420637e-05,0.0006009815002018668,0.0007195676829223756,908.0370869001713
2020-02-03 21:10:00,87.444542,94.290488,187.08,0.21771,1006.9,-19.7,195.0,10.7,-2.2139976084693983e-05,0.0005940665446991472,0.0007132695614699489,908.0297378297994
2020-02-03 21:20:00,87.444828,94.302653,187.085,0.219654,1007.0,-19.8,193.0,11.4,-2.4292380358654455e-05,0.0003826987582160313,0.0004615407765162408,908.0143315169051
2020-02-03 21:30:00,87.445152,94.315351,187.072,0.244924,1007.2,-19.8,196.0,9.8,1.0768905226243903e-05,0.00042890233764788604,0.0005247298619687643,908.0447703887979
2020-02-03 21:40:00,87.445498,94.328122,187.071,0.254643,1007.2,-20.1,195.0,10.1,-1.5463997523918214e-05,0.0004514656184503687,0.0005493084846559314,908.0340282740909
2020-02-03 21:50:00,87.445881,94.341582,187.077,0.276025,1007.2,-20.3,197.0,10.6,-3.137891250871406e-05,0.0006900735059743696,0.0008464731846134625,908.0157563825534
2020-02-03 22:00:00,87.446287,94.355441,187.089,0.279913,1007.2,-20.4,194.0,11.3,-6.2575590910332104e-06,0.00045203094326998086,0.0005447327034700925,908.0097681585409
2020-02-03 22:10:00,87.446698,94.369528,187.1,0.274081,1007.4,-20.5,196.0,11.4,1.0200585296605784e-05,0.0006371375231367311,0.000803291252334898,908.0268746756533
2020-02-03 22:20:00,87.447139,94.384178,187.115,0.281857,1007.4,-20.5,205.0,12.3,-3.276592823004396e-05,0.0009616586113484425,0.001174156647124253,907.9778933870315
2020-02-03 22:30:00,87.447598,94.399355,187.139,0.31879,1007.6,-20.5,202.0,11.8,1.879259729067754e-05,0.0005094510912654577,0.0006448174575048697,907.9340657084974
2020-02-03 22:40:00,87.44806,94.414516,187.147,0.281857,1007.7,-20.6,206.0,12.1,-1.3047784139255676e-05,0.0009313485072927412,0.0011346326043763565,907.8900456904088
2020-02-03 22:50:00,87.448553,94.430263,187.158,0.316846,1007.8,-20.6,209.0,12.9,-2.8918439797296573e-05,0.0006611293874534798,0.0008172625423414787,907.8783804447609
2020-02-03 23:00:00,87.449072,94.446297,187.173,0.330453,1007.9,-20.6,211.0,12.1,-3.8200685725403496e-05,0.0009436033919432303,0.001164536627196711,907.8331825429083
2020-02-03 23:10:00,87.449608,94.462659,187.191,0.316846,1008.0,-20.6,209.0,11.6,2.2914443822895022e-05,0.0008737462973026366,0.001077292725343533,907.8504066315539
2020-02-03 23:20:00,87.45013,94.479132,187.207,0.322677,1008.2,-20.7,212.0,10.4,-2.192123196497255e-05,0.0006793484898757905,0.0008297473670561566,907.8740021497974
2020-02-03 23:30:00,87.450641,94.496026,187.212,0.330453,1008.2,-20.8,209.0,10.8,1.6075623162324546e-05,0.0007631479839630502,0.0009339239118526763,907.8702535129632
2020-02-03 23:40:00,87.45115,94.51316,187.237,0.336284,1008.2,-20.8,212.0,11.6,1.5555192319606893e-06,0.0009559831664642588,0.001178011819612417,907.8395079780367
2020-02-03 23:50:00,87.451667,94.530475,187.26,0.338228,1008.4,-20.8,208.0,11.0,,,,
2020-02-04 00:00:00,87.452183,94.547461,187.277,0.314902,1008.5,-20.8,215.0,11.1,,,,
2020-02-04 00:10:00,87.452652,94.563494,187.285,0.303239,1008.6,-20.8,208.0,10.5,,,,
2020-02-04 00:20:00,87.453098,94.578984,187.291,0.287688,1008.7,-20.8,214.0,11.5,-3.732367929158656e-05,0.0004367146092344903,0.000523201568152997,899.8863858476722
2020-02-04 00:30:00,87.453509,94.594118,187.311,0.29352,1008.7,-20.9,213.0,11.4,-1.5023300354475053e-05,0.0006658900674165903,0.0008047704938406704,899.8983233492534
2020-02-04 00:40:00,87.453921,94.609429,187.32,0.285744,1008.8,-21.0,211.0,10.9,-2.5309813837910055e-05,0.0006035944239325165,0.0007311394006948254,899.8265593134317
2020-02-04 00:50:00,87.454298,94.624612,187.33,0.279913,1008.9,-21.3,204.0,9.5,-6.758254208185756e-06,0.00023367915582931322,0.0002828533597259221,899.8073755492381
2020-02-04 01:00:00,87.454682,94.639594,187.341,0.283801,1008.9,-21.5,206.0,10.8,-1.3734325203942567e-05,0.0007900168725343585,0.0009488506995641064,899.8166949481355
2020-02-04 01:10:00,87.455072,94.654631,187.358,0.283801,1009.1,-21.6,202.0,11.1,-3.3719480824092754e-05,0.0005855438389626665,0.0007143651478733005,899.7977761664763
2020-02-04 01:20:00,87.455441,94.669211,187.367,0.272138,1009.2,-21.8,207.0,10.4,-0.0001299518468651878,0.0006396882633108964,0.0007961598770657625,899.6454402390592
2020-02-04 01:30:00,87.455865,94.684022,187.373,0.316846,1009.3,-21.9,214.0,10.6,-6.132793601517936e-05,0.0006663490156183001,0.0008062292364617574,899.5326642243364
2020-02-04 01:40:00,87.456424,94.700951,187.403,0.322677,1009.4,-22.0,212.0,10.8,-5.316292333222183e-05,0.0009803254580716056,0.001202358916397635,899.4666944492018
2020-02-04 01:50:00,87.456954,94.717696,187.436,0.338228,1009.5,-22.0,209.0,11.0,-8.3640632753414e-05,0.0006764766699011134,0.0008259000373673053,899.3855893860833
2020-02-04 02:00:00,87.457498,94.735636,187.468,0.353779,1009.7,-22.0,210.0,10.3,-3.4425347419826425e-05,0.0005451299363075034,0.0006647161038263224,899.3745734966443
2020-02-04 02:10:00,87.458061,94.752916,187.486,0.35961,1009.8,-22.1,211.0,12.0,-3.551975030946665e-05,0.0007172422471460287,0.0008667378610035484,899.360370596615
2020-02-04 02:20:00,87.458621,94.769819,187.511,0.330453,1010.0,-22.3,212.0,11.7,-4.680749185998512e-05,0.0004808794663033396,0.0005882325831444755,899.3316288460909
2020-02-04 02:30:00,87.459175,94.786078,187.537,0.312958,1010.1,-22.6,215.0,11.5,-4.5073341746053237e-05,0.0008961129333431055,0.0010870783434714306,899.3012468213367
2020-02-04 02:40:00,87.459687,94.802005,187.559,0.322677,1010.3,-22.8,210.0,9.8,-3.1108913863336175e-05,0.00034643302765278403,0.00042143131308033666,899.2699578268298
2020-02-04 02:50:00,87.460181,94.81773,187.587,0.311014,1010.4,-22.9,213.0,9.9,-4.66230943861151e-05,0.0006301302081445538,0.0007583191285142518,899.2360719564499
2020-02-04 03:00:00,87.460642,94.832866,187.613,0.301295,1010.6,-22.8,213.0,10.6,-1.554760934385385e-05,0.0006951485555164435,0.0008437342690994063,899.2216826413409
2020-02-04 03:10:00,87.461067,94.847865,187.634,0.285744,1010.7,-22.7,213.0,10.1,-1.993775230137131e-05,0.00040477275221314346,0.000493995652004908,899.1901244807007
2020-02-04 03:20:00,87.461473,94.862924,187.644,0.283801,1010.8,-22.6,217.0,10.4,-7.699594846116814e-06,0.00039864665796613807,0.0004869264556943666,899.185581484246
2020-02-04 03:30:00,87.461891,94.878361,187.658,0.303239,1011.0,-22.5,215.0,9.6,-6.917151020776175e-05,0.0007807418111220536,0.0009416965373103094,899.1672421324186
2020-02-04 03:40:00,87.462321,94.893223,187.671,0.287688,1011.1,-22.6,215.0,9.4,2.8029410914897102e-05,0.0006917271880545475,0.0008441377843137813,899.2023233532193
2020-02-04 03:50:00,87.46276,94.907698,187.686,0.272138,1011.3,-22.9,209.0,9.6,-4.976632546124697e-05,0.0004345405034306499,0.0005157384752801755,899.168795290004
2020-02-04 04:00:00,87.463194,94.922217,187.701,0.272138,1011.3,-23.2,208.0,9.8,-2.6418922024501565e-05,0.0005309932615048975,0.0006292302924702137,899.1612628563412
2020-02-04 04:10:00,87.46363,94.936592,187.716,0.283801,1011.4,-23.4,207.0,9.1,-2.4023672437247594e-05,0.00020737940935597018,0.000246214977340223,899.1465510489494
2020-02-04 04:20:00,87.464075,94.950829,187.733,0.279913,1011.4,-23.6,207.0,9.3,-1.714660121402811e-05,0.0007692902528038944,0.0009231112167859095,899.1496840387856
2020-02-04 04:30:00,87.464533,94.964885,187.759,0.279913,1011.6,-23.8,207.0,9.4,-2.9195101988914036e-05,0.0003906504083999059,0.0004616000859999206,899.1298409600262
2020-02-04 04:40:00,87.464986,94.978606,187.779,0.270194,1011.6,-23.9,204.0,10.1,-1.6890882763392928e-05,0.0004231242119745382,0.0005032872487623475,899.1344619727483
2020-02-04 04:50:00,87.465423,94.992132,187.794,0.250755,1011.7,-24.0,202.0,9.6,-4.226426377968367e-07,0.0005927340039882285,0.0007233632338074879,899.1577044507052
2020-02-04 05:00:00,87.465853,95.00547,187.804,0.262418,1011.8,-24.1,199.0,9.5,-2.901483540952195e-06,0.0006988569297735398,0.0008178761797249496,899.1222263785369
2020-02-04 05:10:00,87.46628,95.018681,187.828,0.272138,1011.9,-24.4,199.0,9.2,-5.82499923841368e-06,0.0005589980579049339,0.0006703163911370472,899.1362828678162
2020-02-04 05:20:00,87.466713,95.03179,187.848,0.256587,1012.1,-24.6,201.0,9.2,-2.0388552990504477e-05,0.0005527449088132831,0.0006626015328088239,899.1330296238154
2020-02-04 05:30:00,87.46715,95.044703,187.861,0.254643,1012.3,-24.8,195.0,9.1,-3.878525591804381e-05,0.0002946519129962078,0.00034426056560299563,899.1123649294497
2020-02-04 05:40:00,87.467588,95.057517,187.878,0.258531,1012.4,-24.9,198.0,9.0,-4.7413666204719864e-05,0.0008707843004690648,0.001026618175472252,899.1164158498639
2020-02-04 05:50:00,87.468018,95.070251,187.896,0.241036,1012.6,-25.0,196.0,9.1,-1.7313996661517678e-05,0.0002469505431013065,0.00029608977901811204,899.1115086162088
2020-02-04 06:00:00,87.468432,95.082917,187.914,0.246868,1012.6,-25.1,194.0,9.1,-3.4635435943338465e-05,0.0005441746150740483,0.000645471339302697,899.1281711752633
2020-02-04 06:10:00,87.468823,95.095044,187.933,0.231317,1012.7,-25.3,197.0,9.0,-4.522938764410284e-05,0.0005053877210687926,0.000602568593761568,899.1070330755603
2020-02-04 06:20:00,87.469205,95.107063,187.951,0.219654,1012.8,-25.3,198.0,9.9,-4.243850686513756e-05,0.000376507232599744,0.0004491585357263509,899.0807661076119
2020-02-04 06:30:00,87.469577,95.118812,187.967,0.229373,1013.0,-25.2,199.0,9.5,-4.2674658972908945e-06,0.00043661635881065466,0.0005203652444690491,899.0941699863665
2020-02-04 06:40:00,87.469933,95.130311,187.988,0.219654,1013.0,-25.2,199.0,9.5,-3.805152445797697e-05,0.000744768048440364,0.0008730852227892334,899.0844435961471
2020-02-04 06:50:00,87.470284,95.141396,188.0,0.204103,1013.1,-25.3,195.0,9.7,-3.336995374373853e-05,0.0004135884590793461,0.000489076159153716,899.0666978933806
2020-02-04 07:00:00,87.47063,95.152258,188.011,0.215766,1013.3,-25.5,193.0,8.9,-1.435244135459142e-05,0.0005221136107662317,0.0006330888356832528,899.0860773046259
2020-02-04 07:10:00,87.470973,95.162875,188.026,0.206047,1013.3,-25.6,193.0,9.1,-1.6106867059476824e-05,0.0003141183454728421,0.00036697745186353367,899.0738078679193
2020-02-04 07:20:00,87.471308,95.173286,188.042,0.200216,1013.6,-25.8,192.0,8.8,-3.688529883832712e-05,0.0006198416555368495,0.0007389717105071755,899.0779074094294
2020-02-04 07:30:00,87.471641,95.183412,188.063,0.209935,1013.6,-25.8,188.0,9.2,-2.078244570949529e-05,0.00035427921417448965,0.00041295001831158975,899.0612900398545
2020-02-04 07:40:00,87.471952,95.19305,188.084,0.190496,1013.9,-25.9,192.0,8.6,-2.9469967640529212e-05,0.0005244198110209056,0.000628354395897591,899.0741244658474
2020-02-04 07:50:00,87.472255,95.202354,188.102,0.173002,1013.9,-26.0,188.0,8.9,-5.6387192478599005e-05,0.0006303767996280446,0.0007431756987349966,899.0482313916306
2020-02-04 08:00:00,87.472553,95.211455,188.113,0.178833,1014.0,-26.0,190.0,8.1,-1.4692505015240417e-05,0.0003122159918185397,0.0003795316853989459,899.0480341725056
2020-02-04 08:10:00,87.472845,95.219945,188.126,0.171058,1014.2,-26.1,188.0,8.6,-2.4771352789738693e-05,0.00048300410459183973,0.0005711022094422666,899.0223797243486
2020-02-04 08:20:00,87.473133,95.228158,188.139,0.157451,1014.3,-26.7,180.0,9.0,-2.9736255624395452e-05,0.0004990551483510668,0.0005810083030212364,899.0152233567434
2020-02-04 08:30:00,87.47341,95.235969,188.152,0.157451,1014.4,-26.7,184.0,9.0,-3.512099870983562e-05,0.000338046239453514,0.0004077404168755646,899.0070059060936
2020-02-04 08:40:00,87.473686,95.243433,188.165,0.143844,1014.6,-26.7,183.0,9.4,-2.3727148014376256e-05,0.0002792690729125055,0.00032553886935907274,899.0015351763695
2020-02-04 08:50:00,87.473964,95.250524,188.18,0.15162,1014.8,-26.6,185.0,9.1,-2.8811310972443094e-05,0.00035194798667156294,0.00041613452626512536,899.0064004671051
2020-02-04 09:00:00,87.474238,95.257212,188.196,0.138013,1014.9,-26.4,184.0,9.3,-2.908003584188289e-05,0.0006319579067524853,0.0007510369694575411,898.9814590153593
2020-02-04 09:10:00,87.47451,95.2636,188.205,0.128293,1015.0,-26.1,181.0,9.1,-3.412494830288035e-05,0.00037271318363179835,0.00044459117565788693,898.9737899722627
2020-02-04 09:20:00,87.474786,95.269502,188.216,0.130237,1015.1,-26.8,177.0,8.6,-3.19782718496921e-05,0.0004909736278073113,0.0005765337033000377,898.9625855188001
2020-02-04 09:30:00,87.475083,95.275296,188.223,0.145788,1015.2,-27.0,175.0,8.4,-3.578234778966611e-05,0.0004547771688575082,0.0005316195934832664,898.9310477972509
2020-02-04 09:40:00,87.475362,95.280351,188.233,0.122462,1015.2,-27.1,178.0,8.2,-3.697976128175776e-05,0.00042239038064255646,0.0005001992345979618,898.9009585744778
2020-02-04 09:50:00,87.475639,95.285047,188.241,0.132181,1015.3,-27.3,179.0,8.4,-7.132749907161365e-06,0.0004099041457340319,0.0004763442831408877,898.9059662828622
2020-02-04 10:00:00,87.475936,95.289666,188.25,0.153563,1015.4,-27.5,175.0,8.3,-1.689847080477146e-05,0.0006634536404293098,0.0008042030522707417,898.9060293315878
2020-02-04 10:10:00,87.476217,95.293777,188.261,0.12635,1015.5,-27.5,174.0,8.7,-2.1997548272064637e-05,0.0002796845920398453,0.00033090519555698834,898.9084149250449
2020-02-04 10:20:00,87.476519,95.297659,188.27,0.134125,1015.5,-27.5,176.0,8.0,-3.839808170072995e-05,0.0003760422568957252,0.0004516874382839056,898.8718468475222
2020-02-04 10:30:00,87.476848,95.301066,188.277,0.136069,1015.5,-27.5,172.0,8.6,-3.1953608076089776e-05,0.0004934894760025331,0.0005919306944837868,898.8905780732937
2020-02-04 10:40:00,87.477152,95.304314,188.288,0.136069,1015.5,-27.5,173.0,9.0,-2.9067099847337475e-05,0.000406204127017858,0.00048498874204060057,898.8807952255521
2020-02-04 10:50:00,87.477478,95.307192,188.298,0.128293,1015.5,-27.5,180.0,9.0,-3.5504838053017497e-06,0.0005684966208549817,0.0006832573396774046,898.8985125368966
2020-02-04 11:00:00,87.477813,95.309773,188.309,0.138013,1015.5,-27.5,174.0,9.1,-3.77372167577155e-05,0.0004445881993918881,0.0005230155548740641,898.8776823390735
2020-02-04 11:10:00,87.478157,95.312184,188.317,0.12635,1015.5,-27.7,179.0,8.4,-3.0211998399416597e-05,0.00035371320382917714,0.000407416242900652,898.8526468869727
2020-02-04 11:20:00,87.478514,95.314319,188.326,0.139956,1015.6,-27.7,180.0,8.6,-4.4675080788414656e-05,0.000479340935068693,0.0005741182071916078,898.8496855775797
2020-02-04 11:30:00,87.478884,95.316213,188.331,0.130237,1015.7,-27.7,178.0,9.1,-1.7294105163268658e-05,0.00043967735433802596,0.0005241463264844774,898.8398047350414
2020-02-04 11:40:00,87.479275,95.317832,188.347,0.104967,1015.7,-27.6,175.0,9.1,-3.630204160989239e-05,0.0003514832580170069,0.000420739952539333,898.8131286246926
2020-02-04 11:50:00,87.479655,95.319548,188.347,0.136069,1015.7,-27.5,177.0,8.8,-2.6236344198280965e-05,0.0005918437885605064,0.0007021312133359773,898.8205019790643
2020-02-04 12:00:00,87.480047,95.320876,188.347,0.132181,1015.9,-27.7,175.0,8.7,-8.13709414821245e-06,0.0006839277866093262,0.0008228446535937085,898.8145964687493
2020-02-04 12:10:00,87.480463,95.322266,188.356,0.153563,1015.9,-27.6,177.0,9.1,-3.247230822332327e-05,0.0002690175975507145,0.0003180125337578198,898.8090126782404
2020-02-04 12:20:00,87.480879,95.32339,188.368,0.149676,1016.0,-27.6,175.0,8.7,-3.319523607481867e-05,0.0006813319519772831,0.000811709804925834,898.820044341267
2020-02-04 12:30:00,87.4813,95.324279,188.377,0.157451,1015.9,-27.4,179.0,8.5,-2.7716686398723416e-05,0.0005381953851603269,0.0006349704748465485,898.7830613449929
2020-02-04 12:40:00,87.481731,95.325391,188.386,0.163283,1016.0,-27.4,176.0,8.7,-8.716041527921653e-06,0.0006636130657420579,0.0007857505243927016,898.8106784248978
2020-02-04 12:50:00,87.482165,95.326216,188.395,0.157451,1016.0,-27.4,172.0,8.8,-3.2329387003884304e-05,0.00033367073861213456,0.00039377848811333313,898.8040314681757
2020-02-04 13:00:00,87.482606,95.326975,188.402,0.157451,1016.1,-27.5,172.0,8.5,-2.8131181351846638e-05,0.00046145797994281474,0.0005404817409036228,898.7843693848808
2020-02-04 13:10:00,87.483054,95.327721,188.41,0.155507,1016.1,-27.7,172.0,8.5,2.380940105853558e-05,0.0006657025570308227,0.000810089404120491,898.8241037620653
2020-02-04 13:20:00,87.483514,95.328552,188.419,0.16717,1016.0,-27.5,174.0,8.0,-2.345457297285576e-05,0.00032667596532390936,0.0003902328725534131,898.8190116198898
2020-02-04 13:30:00,87.48398,95.329037,188.429,0.176889,1016.1,-27.4,186.0,8.2,-3.3667154064767584e-05,0.0007005660277730251,0.0008233114175533691,898.8368517740258
2020-02-04 13:40:00,87.484451,95.329705,188.439,0.173002,1016.1,-27.4,184.0,7.9,-1.906410678344449e-05,0.0003338305508785006,0.00039445582238124485,898.864228179963
2020-02-04 13:50:00,87.484926,95.330364,188.445,0.165226,1016.1,-27.3,181.0,8.5,-3.65392771234363e-05,0.0003696120548355882,0.00043518783222452434,898.8483740138751
2020-02-04 14:00:00,87.485404,95.331056,188.444,0.169114,1016.2,-27.4,180.0,8.4,-8.25156493740593e-06,0.0004539065699792646,0.0005322441757411254,898.8510201201779
2020-02-04 14:10:00,87.485883,95.331736,188.451,0.176889,1016.2,-27.5,181.0,7.7,-3.125464266728816e-05,0.0004162225396507287,0.0004922090954088772,898.8386814053886
2020-02-04 14:20:00,87.486359,95.332409,188.461,0.165226,1016.1,-27.4,178.0,7.7,-3.467274093875257e-05,0.0005411340035360741,0.0006541434601005814,898.8358374101115
2020-02-04 14:30:00,87.486832,95.333097,188.47,0.171058,1016.1,-27.7,178.0,7.8,-2.0985231903563105e-05,0.0003852132922324567,0.0004552931238265055,898.8259300795642
2020-02-04 14:40:00,87.487312,95.333789,188.475,0.16717,1016.1,-27.6,177.0,7.7,-4.023312787785964e-05,0.00041420111379910355,0.0004904589714536276,898.8118240354869
2020-02-04 14:50:00,87.487788,95.334579,188.481,0.16717,1016.1,-27.2,183.0,7.5,-2.702763368023093e-05,0.00040624018170741017,0.0004827174781964572,898.8033786095679
2020-02-04 15:00:00,87.488266,95.335526,188.481,0.202159,1016.1,-27.1,179.0,7.9,-1.1829000072420825e-05,0.0005766594481280661,0.0006898627556260166,898.8027899023177
2020-02-04 15:10:00,87.488729,95.336245,188.496,0.180777,1016.1,-27.1,176.0,7.5,-3.1279770885860907e-05,0.00032501578730237055,0.00038436056717835846,898.8143231934008
2020-02-04 15:20:00,87.489196,95.337095,188.507,0.173002,1016.1,-27.0,179.0,7.8,-3.2681430126640774e-05,0.0003007051111111672,0.0003540085792048618,898.8109912806505
2020-02-04 15:30:00,87.489663,95.337858,188.516,0.169114,1016.0,-27.1,174.0,7.2,-2.914244213677479e-05,0.0002920916821925576,0.0003440435018652023,898.7789142797222
2020-02-04 15:40:00,87.490125,95.338678,188.527,0.173002,1016.0,-27.5,168.0,7.9,-3.389402167174999e-05,0.0004934696348060668,0.0005919944948237403,898.7799049711651
2020-02-04 15:50:00,87.490584,95.339391,188.539,0.169114,1016.0,-27.5,166.0,7.9,-9.986785287425816e-06,0.0008163221608476895,0.0009638464194443126,898.7899964656883
2020-02-04 16:00:00,87.491044,95.340309,188.552,0.159395,1015.9,-27.6,165.0,7.7,-2.524160500987518e-05,0.0005085992888244483,0.0006066600304985451,898.8113252900918
2020-02-04 16:10:00,87.491491,95.341028,188.554,0.145788,1015.9,-27.5,164.0,7.2,-1.0978530578736058e-05,0.00025088182311876884,0.00029941375441387333,898.8211462646481
2020-02-04 16:20:00,87.491929,95.341755,188.552,0.153563,1015.9,-27.6,161.0,7.2,-2.1555860390611604e-05,0.00048656011260787493,0.0005820521866008819,898.8337815506915
2020-02-04 16:30:00,87.492361,95.342367,188.557,0.15162,1015.9,-27.6,158.0,6.9,-2.4974593119549485e-05,0.0004186162164445656,0.0004923438637581079,898.8068547695008
2020-02-04 16:40:00,87.49279,95.343188,188.564,0.157451,1015.9,-27.9,155.0,7.5,-8.850938608835654e-06,0.0003884684218028902,0.0004585190077940393,898.8034813374495
2020-02-04 16:50:00,87.493215,95.343845,188.572,0.15162,1015.9,-27.9,152.0,7.0,-1.599260352152027e-05,0.0004077312191733472,0.00047866028365292586,898.7902804002998
2020-02-04 17:00:00,87.493632,95.34437,188.576,0.143844,1015.9,-28.1,149.0,7.0,-2.282464476984999e-05,0.0005080266631820152,0.0006020021738869459,898.7767378985575
2020-02-04 17:10:00,87.494048,95.345059,188.576,0.1419,1015.9,-28.0,147.0,7.1,-1.7018059376380266e-05,0.00047741617472056396,0.0005677365132046883,898.7783623396899
2020-02-04 17:20:00,87.494458,95.345735,188.581,0.136069,1015.9,-28.1,149.0,7.1,-2.831753077458014e-05,0.0003812388232200489,0.0004464659999078233,898.7744559498958
2020-02-04 17:30:00,87.49486,95.346371,188.578,0.145788,1015.8,-28.2,147.0,7.1,-1.5040284025821505e-05,0.000573894340876369,0.0006790755966434729,898.7689424726813
2020-02-04 17:40:00,87.495255,95.346892,188.595,0.147732,1015.7,-28.1,146.0,7.3,-1.8934570279489666e-05,0.0005475490595929037,0.0006487179513351495,898.7673985456196
2020-02-04 17:50:00,87.495642,95.347437,188.602,0.136069,1015.5,-27.9,144.0,7.5,-3.4108967684191125e-05,0.00038189416082242203,0.0004493711277180501,898.7492156460097
2020-02-04 18:00:00,87.496023,95.347931,188.608,0.139956,1015.5,-27.8,141.0,7.5,-1.7956257060308067e-05,0.0002642349908715907,0.0003045006203779745,898.74313675256
2020-02-04 18:10:00,87.496399,95.348349,188.615,0.124406,1015.4,-27.8,140.0,7.6,-1.0206400157172694e-05,0.0004307733349045359,0.0005093441285293265,898.7330622775005
2020-02-04 18:20:00,87.496768,95.348699,188.615,0.12635,1015.3,-27.6,141.0,7.9,-2.039988365670551e-05,0.0004533967102401256,0.0005361865495258914,898.7554019700835
2020-02-04 18:30:00,87.497123,95.34877,188.623,0.132181,1015.2,-27.6,137.0,7.3,-1.4191388139574599e-05,0.00036988442510985347,0.0004425095636393646,898.7552671755512
2020-02-04 18:40:00,87.497469,95.348782,188.632,0.11663,1015.2,-27.6,135.0,7.1,-1.6771643327760908e-05,0.00048485430755937733,0.0005734826732037312,898.7720513277236
2020-02-04 18:50:00,87.497823,95.348721,188.633,0.124406,1015.1,-27.6,133.0,7.2,-3.04056737279755e-05,0.0003711636265342683,0.0004381234395707295,898.7520382569468
2020-02-04 19:00:00,87.498173,95.348527,188.642,0.128293,1015.1,-27.4,130.0,7.0,5.286990912626313e-06,0.0006787545364564697,0.0008012171146366192,898.7819506417095
2020-02-04 19:10:00,87.498522,95.348332,188.632,0.11663,1015.1,-27.4,130.0,7.3,-3.53595554741396e-05,0.0004303978674603718,0.000512191850807736,898.7762312448997
2020-02-04 19:20:00,87.498885,95.347832,188.635,0.09136,1015.0,-27.3,138.0,7.0,4.98326036610724e-06,0.0005056536312715747,0.0005936033876331124,898.7707154311106
2020-02-04 19:30:00,87.499221,95.347266,188.638,0.132181,1015.1,-27.1,142.0,7.2,-1.7110169371363357e-05,0.0005682907236091541,0.0006697496118912895,898.7844345201823
2020-02-04 19:40:00,87.499554,95.346297,188.645,0.089417,1014.9,-27.0,138.0,7.1,-9.88788182022756e-06,0.0005276325576157682,0.0006267814954582283,898.7705704556471
2020-02-04 19:50:00,87.499891,95.345394,188.645,0.12635,1015.0,-27.1,143.0,6.8,-2.0037549016884917e-05,0.0003680098457597167,0.000434046475109175,898.7586283413495
2020-02-04 20:00:00,87.500227,95.344369,188.651,0.12635,1015.0,-27.2,143.0,6.5,-3.238256435051664e-05,0.0005621024784359694,0.0006626512869360479,898.7462474598426
2020-02-04 20:10:00,87.500562,95.34325,188.657,0.128293,1014.9,-27.4,142.0,6.3,-2.5311459831114143e-05,0.00038431032169413814,0.0004542277165114199,898.7513238171034
2020-02-04 20:20:00,87.500892,95.341919,188.662,0.122462,1014.9,-27.5,142.0,5.9,-2.063221632392965e-05,0.0005142526255941506,0.0006107871326487011,898.7572476047208
2020-02-04 20:30:00,87.501223,95.340579,188.666,0.122462,1014.9,-27.7,143.0,6.3,-3.930533914422435e-05,0.00039382433441456047,0.0004655929048463587,898.7353137819714
2020-02-04 20:40:00,87.501553,95.339063,188.666,0.112743,1014.8,-27.7,148.0,6.6,-2.346374889463988e-05,0.0006374115844321915,0.0007474573515644325,898.7402316786975
2020-02-04 20:50:00,87.501885,95.337355,188.662,0.11663,1014.8,-27.8,147.0,6.4,-1.643366815007573e-05,0.00038959436670760644,0.00045480101347694754,898.7315894198381
2020-02-04 21:00:00,87.502218,95.335507,188.664,0.124406,1014.7,-27.9,147.0,6.1,-6.74327919096873e-07,0.0006570365699853641,0.0007780110790190654,898.7501694156593
2020-02-04 21:10:00,87.502558,95.333642,188.666,0.122462,1014.7,-27.9,148.0,6.0,-1.687901546812424e-05,0.0003879691714440083,0.00046160345526899215,898.7487231994182
2020-02-04 21:20:00,87.502893,95.331427,188.662,0.120518,1014.6,-28.0,144.0,6.5,-3.0263431631220625e-05,0.00026062424364008065,0.0003073933967798303,898.7360903803915
