datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 19:30:00,4.404151148564032e-08,4.01686165422906e-07,2.2253703585954158e-07,4.738838530273259e-07,5.235347538503773e-07,5.253839483873816e-07,783452472.9518814,401867.20976797765,1.8331675126689204e-09,1.9006305221243054e-09,1.8455393702836246e-09,1.8459322328239512e-09,1.0
2020-01-25 20:00:00,-6.469956494464142e-09,4.6947210881191174e-07,3.115630674748763e-07,4.811374756061205e-07,5.732057357066348e-07,5.732422487779706e-07,783456896.0338554,401940.49157260306,1.7226743032114588e-09,1.8073526620675305e-09,1.7481187273145977e-09,1.7481264007922983e-09,1.0
2020-01-25 20:30:00,-2.8151444529431903e-08,6.663139747492821e-07,2.9898905467858506e-07,5.799172655592319e-07,6.524557377411058e-07,6.530627791724042e-07,783433430.8316269,402010.94547118054,1.602427084815351e-09,1.6286604252862198e-09,1.6079714501374983e-09,1.608010141162537e-09,1.0
2020-01-25 21:00:00,-8.502958041419347e-08,6.781306335667127e-07,2.90425113980399e-07,5.762925211868843e-07,6.453369792646809e-07,6.509146229359708e-07,783373043.6351795,402099.22845024406,1.5141195863667942e-09,1.5703152989729057e-09,1.5256682239667664e-09,1.5264410532851861e-09,1.0
2020-01-25 21:30:00,-5.241646692235991e-08,3.986958812594024e-07,2.584690003823877e-07,3.4383634644644515e-07,4.3015073787721273e-07,4.3333260124404834e-07,783178950.5949655,402125.4379608613,1.4279779512759646e-09,1.512868521717654e-09,1.4591980397210477e-09,1.4599975491576309e-09,1.0
2020-01-25 22:00:00,-4.599160757891712e-08,3.0046565324845673e-07,2.4392196294299336e-07,2.0785179127317144e-07,3.2046886142249305e-07,3.237522495815622e-07,783216376.3638549,402166.26105186547,1.442179560880648e-09,1.495772314845583e-09,1.4734652890868896e-09,1.4739187934582416e-09,1.0
2020-01-25 22:30:00,-1.1875173066251789e-07,3.32820125553655e-07,2.8886553464984835e-07,2.1380500898285355e-07,3.593826358836788e-07,3.7849419085376204e-07,783041460.3576531,402154.9209053004,1.5473391563849464e-09,1.6461973165245608e-09,1.6119014539859934e-09,1.6153097714742822e-09,1.0
2020-01-25 23:00:00,-2.5982902249048175e-07,2.3478316496695225e-08,1.8361950719137998e-07,2.3523786291358452e-07,2.9841745185118723e-07,3.956818121896872e-07,782861101.8623629,402141.76541229326,1.7818920068747725e-09,1.849076326691734e-09,1.8076222507735614e-09,1.8256128670576938e-09,1.0
2020-01-25 23:30:00,-1.8950051365139764e-07,-1.2527480695663067e-07,3.5518360216664015e-07,2.1482395301632617e-07,4.1509603953498615e-07,4.563060011787861e-07,782264162.0958538,402029.1340380797,1.9713645674775934e-09,2.0613282409013506e-09,2.037622263000604e-09,2.041730426470125e-09,1.0
2020-01-26 00:00:00,-4.6114133745230127e-08,1.0277989685288586e-08,5.089175591160037e-07,2.0127679931035276e-07,5.472745489397539e-07,5.4921393395314e-07,782294165.7980757,402063.46881119686,2.0324468946713304e-09,2.135702667340689e-09,2.1220299074664477e-09,2.122126607848738e-09,1.0
